item_id,category_id,semantic_category,broad_categories
157758093,57,sunglasses,accessories
163237626,57,sunglasses,accessories
119296421,51,scarves,accessories
187660289,236,outerwear,accessories
209697741,240,bottoms,bottoms
211827979,29,bottoms,bottoms
199479987,9,bottoms,bottoms
153037727,9,bottoms,bottoms
201562377,57,sunglasses,accessories
205813068,106,jewellery,accessories
144373105,4,all-body,tops
212020947,240,bottoms,bottoms
165496080,332,bottoms,bottoms
116784609,24,outerwear,accessories
155545700,8,bottoms,bottoms
208383337,24,outerwear,accessories
193474643,28,bottoms,bottoms
167980653,65,jewellery,accessories
195973920,4,all-body,tops
110598223,65,jewellery,accessories
186475801,106,jewellery,accessories
192805758,51,scarves,accessories
73475756,237,bottoms,bottoms
120474971,24,outerwear,accessories
209682806,9,bottoms,bottoms
118586635,19,tops,tops
166953064,58,accessories,accessories
181472287,27,bottoms,bottoms
113897157,11,tops,tops
99553354,18,outerwear,accessories
204547866,3,all-body,tops
193374815,51,scarves,accessories
151822164,3,all-body,tops
162223944,58,accessories,accessories
211116148,1606,all-body,tops
165333755,25,outerwear,accessories
186083743,65,jewellery,accessories
156942906,4,all-body,tops
173310363,61,jewellery,accessories
129288448,11,tops,tops
180205401,57,sunglasses,accessories
203741771,9,bottoms,bottoms
140561002,57,sunglasses,accessories
204829182,57,sunglasses,accessories
213418054,4,all-body,tops
131383201,11,tops,tops
191595123,237,bottoms,bottoms
143547855,57,sunglasses,accessories
195294748,28,bottoms,bottoms
67844542,19,tops,tops
183607745,5,all-body,tops
170573964,106,jewellery,accessories
188156378,17,tops,tops
213955588,52,accessories,accessories
152191898,57,sunglasses,accessories
91243964,19,tops,tops
209808819,237,bottoms,bottoms
164126450,27,bottoms,bottoms
101411725,10,bottoms,bottoms
73558816,25,outerwear,accessories
205620619,104,tops,tops
180176340,253,bottoms,bottoms
204121350,29,bottoms,bottoms
195995808,57,sunglasses,accessories
172170200,58,accessories,accessories
195524404,4,all-body,tops
195974073,4,all-body,tops
198580474,280,bottoms,bottoms
196729567,4,all-body,tops
28276932,1606,all-body,tops
75772336,5,all-body,tops
196974349,4496,tops,tops
125837140,11,tops,tops
151045946,24,outerwear,accessories
62984094,21,tops,tops
154534250,25,outerwear,accessories
193930121,52,accessories,accessories
72821718,29,bottoms,bottoms
130487860,4,all-body,tops
214253357,28,bottoms,bottoms
206921669,28,bottoms,bottoms
104224841,104,tops,tops
214338547,5,all-body,tops
169025616,4,all-body,tops
197384190,11,tops,tops
86637550,57,sunglasses,accessories
108276489,9,bottoms,bottoms
131234868,17,tops,tops
205757776,7,bottoms,bottoms
211180896,4,all-body,tops
127123472,105,scarves,accessories
208809400,7,bottoms,bottoms
132594230,236,outerwear,accessories
208406790,8,bottoms,bottoms
156839656,29,bottoms,bottoms
209259248,4,all-body,tops
194883862,4,all-body,tops
195701113,6,all-body,tops
133941843,25,outerwear,accessories
194621206,4,all-body,tops
187951142,27,bottoms,bottoms
194818145,24,outerwear,accessories
194213468,106,jewellery,accessories
196335151,332,bottoms,bottoms
109324081,237,bottoms,bottoms
196728569,8,bottoms,bottoms
97780753,237,bottoms,bottoms
203472685,58,accessories,accessories
157063851,106,jewellery,accessories
207104489,1607,outerwear,accessories
209284019,7,bottoms,bottoms
156098142,4458,bottoms,bottoms
193095967,27,bottoms,bottoms
173798703,8,bottoms,bottoms
165349881,29,bottoms,bottoms
78093350,24,outerwear,accessories
168868410,106,jewellery,accessories
211498551,241,bottoms,bottoms
195224413,28,bottoms,bottoms
214381962,57,sunglasses,accessories
102582132,4,all-body,tops
173171143,9,bottoms,bottoms
210702149,244,all-body,tops
94395850,61,jewellery,accessories
206853495,237,bottoms,bottoms
203378056,9,bottoms,bottoms
184959500,64,jewellery,accessories
194300677,6,all-body,tops
168985423,244,all-body,tops
68341399,17,tops,tops
208244327,15,tops,tops
210731931,51,scarves,accessories
176181139,57,sunglasses,accessories
196739635,4,all-body,tops
194214491,61,jewellery,accessories
203186097,61,jewellery,accessories
190319907,5,all-body,tops
209587058,57,sunglasses,accessories
14669244,106,jewellery,accessories
188648185,241,bottoms,bottoms
211513475,25,outerwear,accessories
191403405,19,tops,tops
207102500,4,all-body,tops
209662500,244,all-body,tops
195538300,241,bottoms,bottoms
210081451,51,scarves,accessories
157036760,241,bottoms,bottoms
8919874,8,bottoms,bottoms
162358019,278,bottoms,bottoms
179034256,17,tops,tops
61215620,8,bottoms,bottoms
134496455,29,bottoms,bottoms
208115225,57,sunglasses,accessories
179895585,24,outerwear,accessories
187553882,17,tops,tops
201177282,10,bottoms,bottoms
191387399,51,scarves,accessories
207394306,9,bottoms,bottoms
210594710,29,bottoms,bottoms
194708124,4,all-body,tops
30145866,29,bottoms,bottoms
139390490,11,tops,tops
69021851,105,scarves,accessories
207802282,57,sunglasses,accessories
186559408,58,accessories,accessories
182246177,241,bottoms,bottoms
136853917,9,bottoms,bottoms
144342924,24,outerwear,accessories
198505500,29,bottoms,bottoms
162403437,237,bottoms,bottoms
193111715,239,bottoms,bottoms
194513910,31,bottoms,bottoms
192066630,9,bottoms,bottoms
130450743,19,tops,tops
179218523,52,accessories,accessories
26137697,57,sunglasses,accessories
185047079,53,accessories,accessories
134006097,21,tops,tops
201543216,9,bottoms,bottoms
172521305,4,all-body,tops
147361132,4,all-body,tops
72131928,9,bottoms,bottoms
161399156,58,accessories,accessories
190781211,9,bottoms,bottoms
80681728,28,bottoms,bottoms
191689341,28,bottoms,bottoms
114980573,29,bottoms,bottoms
171368248,29,bottoms,bottoms
144794214,18,outerwear,accessories
205010210,106,jewellery,accessories
120801104,65,jewellery,accessories
201705888,29,bottoms,bottoms
212637929,29,bottoms,bottoms
73354576,28,bottoms,bottoms
156470467,24,outerwear,accessories
74795250,28,bottoms,bottoms
209387598,1606,all-body,tops
211891448,9,bottoms,bottoms
107051008,57,sunglasses,accessories
135214616,51,scarves,accessories
165123146,8,bottoms,bottoms
191330513,24,outerwear,accessories
155539582,1607,outerwear,accessories
116752095,25,outerwear,accessories
199180780,19,tops,tops
168770827,29,bottoms,bottoms
192565637,25,outerwear,accessories
193722670,28,bottoms,bottoms
187782580,55,hats,hats
214883905,17,tops,tops
194216776,61,jewellery,accessories
155087253,61,jewellery,accessories
172011396,55,hats,hats
190453510,19,tops,tops
156778616,332,bottoms,bottoms
170133301,55,hats,hats
171108006,9,bottoms,bottoms
73925696,25,outerwear,accessories
141429154,29,bottoms,bottoms
178658724,8,bottoms,bottoms
115841158,17,tops,tops
60736259,17,tops,tops
199522628,10,bottoms,bottoms
211995910,1607,outerwear,accessories
140070549,237,bottoms,bottoms
126665860,24,outerwear,accessories
130307485,24,outerwear,accessories
113981795,61,jewellery,accessories
194228813,18,outerwear,accessories
164557288,18,outerwear,accessories
208300370,11,tops,tops
139034627,236,outerwear,accessories
119118444,25,outerwear,accessories
175429384,237,bottoms,bottoms
179052246,28,bottoms,bottoms
23940598,106,jewellery,accessories
185216644,24,outerwear,accessories
38549935,28,bottoms,bottoms
172168489,105,scarves,accessories
178046571,17,tops,tops
115230635,55,hats,hats
204169650,4,all-body,tops
205800190,57,sunglasses,accessories
183800352,17,tops,tops
104665925,23,outerwear,accessories
115643004,25,outerwear,accessories
761682,27,bottoms,bottoms
178471020,24,outerwear,accessories
174338812,57,sunglasses,accessories
44432219,52,accessories,accessories
143131167,29,bottoms,bottoms
198167034,332,bottoms,bottoms
178978857,58,accessories,accessories
189250655,19,tops,tops
130147635,52,accessories,accessories
7167294,104,tops,tops
198076394,27,bottoms,bottoms
208996272,4452,bottoms,bottoms
171978800,239,bottoms,bottoms
106529113,4,all-body,tops
215065311,18,outerwear,accessories
197596279,57,sunglasses,accessories
157434869,57,sunglasses,accessories
74702899,236,outerwear,accessories
169698661,17,tops,tops
138822012,57,sunglasses,accessories
215642356,4,all-body,tops
157202787,9,bottoms,bottoms
164119764,1606,all-body,tops
140766774,5,all-body,tops
170397343,4,all-body,tops
30238583,8,bottoms,bottoms
186327106,5,all-body,tops
194146892,57,sunglasses,accessories
207861723,105,scarves,accessories
205026087,57,sunglasses,accessories
205176428,9,bottoms,bottoms
85088984,25,outerwear,accessories
213381064,27,bottoms,bottoms
200973195,61,jewellery,accessories
208935266,27,bottoms,bottoms
210175523,29,bottoms,bottoms
176474609,104,tops,tops
160594432,25,outerwear,accessories
134411719,7,bottoms,bottoms
213083561,11,tops,tops
208285040,8,bottoms,bottoms
193457235,58,accessories,accessories
189790658,105,scarves,accessories
190302509,28,bottoms,bottoms
145937629,28,bottoms,bottoms
54105999,61,jewellery,accessories
85930438,55,hats,hats
96964319,65,jewellery,accessories
195658954,4,all-body,tops
164962499,21,tops,tops
213539820,57,sunglasses,accessories
92347399,240,bottoms,bottoms
197419318,65,jewellery,accessories
171073499,11,tops,tops
165042769,17,tops,tops
201516887,29,bottoms,bottoms
206317903,27,bottoms,bottoms
189977167,59,accessories,accessories
131058548,52,accessories,accessories
208568614,105,scarves,accessories
203163453,8,bottoms,bottoms
104636343,9,bottoms,bottoms
56372659,106,jewellery,accessories
209175464,9,bottoms,bottoms
129105152,106,jewellery,accessories
113058696,21,tops,tops
209801895,4,all-body,tops
191701709,106,jewellery,accessories
200210312,106,jewellery,accessories
213066582,4,all-body,tops
198105364,58,accessories,accessories
202618701,7,bottoms,bottoms
75624097,58,accessories,accessories
155968969,61,jewellery,accessories
154897546,65,jewellery,accessories
213402133,9,bottoms,bottoms
210884142,57,sunglasses,accessories
196459378,9,bottoms,bottoms
50171333,27,bottoms,bottoms
130244818,4,all-body,tops
96747442,8,bottoms,bottoms
113497747,241,bottoms,bottoms
152423541,51,scarves,accessories
136092466,57,sunglasses,accessories
110448099,258,bags,accessories
192475726,28,bottoms,bottoms
168949694,244,all-body,tops
203886252,17,tops,tops
204175219,239,bottoms,bottoms
114931223,24,outerwear,accessories
77211735,9,bottoms,bottoms
209139579,57,sunglasses,accessories
200351113,25,outerwear,accessories
209165593,17,tops,tops
185298655,106,jewellery,accessories
204133139,4,all-body,tops
134386555,18,outerwear,accessories
180515994,17,tops,tops
195078992,4,all-body,tops
194421630,332,bottoms,bottoms
162030862,238,bottoms,bottoms
185360478,9,bottoms,bottoms
66346213,24,outerwear,accessories
161425467,244,all-body,tops
188807407,4,all-body,tops
151870951,29,bottoms,bottoms
47244231,105,scarves,accessories
142123005,61,jewellery,accessories
208093837,27,bottoms,bottoms
200405674,9,bottoms,bottoms
141799630,253,bottoms,bottoms
140694614,4,all-body,tops
201855620,51,scarves,accessories
185745908,57,sunglasses,accessories
185337841,253,bottoms,bottoms
203418570,27,bottoms,bottoms
149400059,25,outerwear,accessories
151699464,25,outerwear,accessories
213494356,28,bottoms,bottoms
212948411,57,sunglasses,accessories
141224354,9,bottoms,bottoms
177083879,104,tops,tops
193066303,241,bottoms,bottoms
211034527,28,bottoms,bottoms
151155420,9,bottoms,bottoms
120663810,27,bottoms,bottoms
116713416,61,jewellery,accessories
187316830,61,jewellery,accessories
130230670,55,hats,hats
69179728,4,all-body,tops
135792903,29,bottoms,bottoms
132234537,51,scarves,accessories
204163590,9,bottoms,bottoms
210006126,4,all-body,tops
201201477,57,sunglasses,accessories
193567883,18,outerwear,accessories
210281049,65,jewellery,accessories
187859289,253,bottoms,bottoms
212919594,57,sunglasses,accessories
181714482,24,outerwear,accessories
129716425,25,outerwear,accessories
148015660,24,outerwear,accessories
149673396,9,bottoms,bottoms
210849978,28,bottoms,bottoms
209831412,29,bottoms,bottoms
192316109,28,bottoms,bottoms
196352397,1606,all-body,tops
196854508,243,all-body,tops
83389826,29,bottoms,bottoms
92982087,104,tops,tops
213945096,69,accessories,accessories
171908620,27,bottoms,bottoms
165799157,8,bottoms,bottoms
132085415,29,bottoms,bottoms
193558231,104,tops,tops
139666896,21,tops,tops
3831714,4,all-body,tops
204696266,55,hats,hats
151046037,19,tops,tops
210517999,4,all-body,tops
57745415,25,outerwear,accessories
201060217,4,all-body,tops
153126818,55,hats,hats
201412325,8,bottoms,bottoms
202544036,8,bottoms,bottoms
95520182,3,all-body,tops
120125640,55,hats,hats
181500708,28,bottoms,bottoms
185013773,106,jewellery,accessories
188640616,106,jewellery,accessories
109648774,24,outerwear,accessories
204550696,7,bottoms,bottoms
203923310,237,bottoms,bottoms
170600178,105,scarves,accessories
161797260,11,tops,tops
201231631,4,all-body,tops
200649106,4,all-body,tops
165010037,17,tops,tops
155407378,29,bottoms,bottoms
157812761,9,bottoms,bottoms
117021479,25,outerwear,accessories
203984787,8,bottoms,bottoms
194626667,18,outerwear,accessories
170479059,21,tops,tops
194482954,105,scarves,accessories
185345431,57,sunglasses,accessories
139195770,57,sunglasses,accessories
89037112,29,bottoms,bottoms
206389885,57,sunglasses,accessories
191110670,6,all-body,tops
210054785,57,sunglasses,accessories
203603804,57,sunglasses,accessories
198406100,4,all-body,tops
142416148,6,all-body,tops
71952466,29,bottoms,bottoms
127631523,61,jewellery,accessories
160770230,29,bottoms,bottoms
208649529,65,jewellery,accessories
167434878,25,outerwear,accessories
208698182,9,bottoms,bottoms
188118251,8,bottoms,bottoms
139013568,1606,all-body,tops
212170088,240,bottoms,bottoms
205812542,4,all-body,tops
53331292,52,accessories,accessories
114824006,61,jewellery,accessories
194729520,9,bottoms,bottoms
196717257,18,outerwear,accessories
190972420,65,jewellery,accessories
105064367,11,tops,tops
207878588,58,accessories,accessories
137769951,28,bottoms,bottoms
195997805,8,bottoms,bottoms
90717924,57,sunglasses,accessories
204144549,21,tops,tops
190621677,4,all-body,tops
183804113,4452,bottoms,bottoms
144227823,18,outerwear,accessories
21783201,25,outerwear,accessories
192316050,24,outerwear,accessories
153832764,31,bottoms,bottoms
57213083,9,bottoms,bottoms
63616049,29,bottoms,bottoms
191861359,241,bottoms,bottoms
191616491,28,bottoms,bottoms
172681825,257,tops,tops
200163905,332,bottoms,bottoms
119827847,53,accessories,accessories
156129586,27,bottoms,bottoms
166284180,9,bottoms,bottoms
213243924,27,bottoms,bottoms
203666998,58,accessories,accessories
123228402,58,accessories,accessories
133676549,27,bottoms,bottoms
178885377,51,scarves,accessories
208621746,28,bottoms,bottoms
121590312,57,sunglasses,accessories
78238418,237,bottoms,bottoms
59033259,237,bottoms,bottoms
62268291,8,bottoms,bottoms
148618340,25,outerwear,accessories
203029074,17,tops,tops
200532582,57,sunglasses,accessories
173941843,4,all-body,tops
110683716,8,bottoms,bottoms
203535089,11,tops,tops
182029213,25,outerwear,accessories
213198076,4,all-body,tops
136855907,4495,tops,tops
58022403,106,jewellery,accessories
155019200,24,outerwear,accessories
110260360,4,all-body,tops
206288344,4,all-body,tops
102144770,57,sunglasses,accessories
59447355,21,tops,tops
43170946,24,outerwear,accessories
146840320,9,bottoms,bottoms
134952574,4,all-body,tops
91594599,24,outerwear,accessories
140463431,11,tops,tops
203932828,237,bottoms,bottoms
194135042,106,jewellery,accessories
130879867,28,bottoms,bottoms
12465525,104,tops,tops
206998286,1605,all-body,tops
159453361,25,outerwear,accessories
165653229,57,sunglasses,accessories
66927009,4,all-body,tops
34109288,52,accessories,accessories
194494610,25,outerwear,accessories
187553911,4,all-body,tops
212741391,28,bottoms,bottoms
146295581,25,outerwear,accessories
204546330,57,sunglasses,accessories
179113600,19,tops,tops
206441179,1607,outerwear,accessories
179352168,332,bottoms,bottoms
156124483,25,outerwear,accessories
196179892,57,sunglasses,accessories
31350523,10,bottoms,bottoms
165940167,4,all-body,tops
206281059,55,hats,hats
183747634,25,outerwear,accessories
41160812,8,bottoms,bottoms
80238494,8,bottoms,bottoms
201669221,53,accessories,accessories
139576176,25,outerwear,accessories
157787254,57,sunglasses,accessories
64376382,17,tops,tops
120569700,105,scarves,accessories
124650938,237,bottoms,bottoms
134702379,57,sunglasses,accessories
186845709,24,outerwear,accessories
176424387,25,outerwear,accessories
205698529,4,all-body,tops
144323977,24,outerwear,accessories
161144787,28,bottoms,bottoms
162387137,29,bottoms,bottoms
180448567,57,sunglasses,accessories
180845358,55,hats,hats
68873676,105,scarves,accessories
192697913,5,all-body,tops
144342953,24,outerwear,accessories
76079048,9,bottoms,bottoms
208460850,1605,all-body,tops
191556447,18,outerwear,accessories
34837387,243,all-body,tops
124562301,24,outerwear,accessories
211476673,9,bottoms,bottoms
89638044,5,all-body,tops
16784542,52,accessories,accessories
168095048,332,bottoms,bottoms
211946542,57,sunglasses,accessories
69706520,57,sunglasses,accessories
208847201,11,tops,tops
183050583,11,tops,tops
201582207,4,all-body,tops
193163524,24,outerwear,accessories
158303648,17,tops,tops
204158005,28,bottoms,bottoms
155483647,23,outerwear,accessories
117682781,241,bottoms,bottoms
184560130,25,outerwear,accessories
75491939,8,bottoms,bottoms
194787749,106,jewellery,accessories
144423900,17,tops,tops
199479814,57,sunglasses,accessories
204828969,105,scarves,accessories
209449565,9,bottoms,bottoms
166569512,240,bottoms,bottoms
213232634,52,accessories,accessories
196405329,241,bottoms,bottoms
209991023,57,sunglasses,accessories
200223412,310,bottoms,bottoms
199478511,4,all-body,tops
135094921,58,accessories,accessories
208350800,4,all-body,tops
169428959,106,jewellery,accessories
125379125,104,tops,tops
136438411,57,sunglasses,accessories
184470915,8,bottoms,bottoms
188202609,11,tops,tops
154734297,51,scarves,accessories
167353946,25,outerwear,accessories
194641932,4,all-body,tops
213692832,8,bottoms,bottoms
204963899,4,all-body,tops
78890228,17,tops,tops
156099510,57,sunglasses,accessories
100426698,57,sunglasses,accessories
160153615,11,tops,tops
83804828,4,all-body,tops
207978642,55,hats,hats
181345973,243,all-body,tops
202128906,58,accessories,accessories
212639819,29,bottoms,bottoms
125388047,4,all-body,tops
176723184,23,outerwear,accessories
180448563,57,sunglasses,accessories
213382312,28,bottoms,bottoms
215458864,9,bottoms,bottoms
191589618,17,tops,tops
73120713,4,all-body,tops
127693253,19,tops,tops
184456999,55,hats,hats
197320325,28,bottoms,bottoms
212770979,4,all-body,tops
195402875,57,sunglasses,accessories
156315879,106,jewellery,accessories
31666880,5,all-body,tops
127660482,57,sunglasses,accessories
184973950,57,sunglasses,accessories
211888991,57,sunglasses,accessories
212839462,29,bottoms,bottoms
187195621,9,bottoms,bottoms
208953426,1605,all-body,tops
147973489,106,jewellery,accessories
176744515,51,scarves,accessories
77520117,57,sunglasses,accessories
209331781,332,bottoms,bottoms
109324353,52,accessories,accessories
201443245,11,tops,tops
68150894,241,bottoms,bottoms
210345531,28,bottoms,bottoms
180961916,28,bottoms,bottoms
54962794,104,tops,tops
204372433,9,bottoms,bottoms
110732223,11,tops,tops
163704706,57,sunglasses,accessories
57430979,18,outerwear,accessories
147450304,24,outerwear,accessories
122054152,53,accessories,accessories
156785852,106,jewellery,accessories
169379611,51,scarves,accessories
137453851,17,tops,tops
152130845,57,sunglasses,accessories
46929401,28,bottoms,bottoms
160584306,10,bottoms,bottoms
201257668,55,hats,hats
201904543,18,outerwear,accessories
192969187,253,bottoms,bottoms
176963947,4,all-body,tops
202072075,5,all-body,tops
160594758,17,tops,tops
199707036,9,bottoms,bottoms
178046214,4,all-body,tops
213111996,58,accessories,accessories
213470961,57,sunglasses,accessories
156982637,11,tops,tops
125638481,25,outerwear,accessories
196923612,17,tops,tops
171976633,57,sunglasses,accessories
182829560,11,tops,tops
166538368,17,tops,tops
203889809,24,outerwear,accessories
209195991,11,tops,tops
208237951,61,jewellery,accessories
109570252,57,sunglasses,accessories
179720986,65,jewellery,accessories
204657012,57,sunglasses,accessories
184384622,9,bottoms,bottoms
3631578,57,sunglasses,accessories
159278229,27,bottoms,bottoms
206298771,1606,all-body,tops
185677686,28,bottoms,bottoms
215208795,244,all-body,tops
194449310,61,jewellery,accessories
127737197,57,sunglasses,accessories
68129874,65,jewellery,accessories
208899274,52,accessories,accessories
203387236,52,accessories,accessories
187493180,24,outerwear,accessories
208627257,332,bottoms,bottoms
143141529,236,outerwear,accessories
75205577,237,bottoms,bottoms
203195414,1606,all-body,tops
206256797,4,all-body,tops
172004791,18,outerwear,accessories
194392903,4,all-body,tops
192526478,24,outerwear,accessories
170224314,11,tops,tops
209799488,1606,all-body,tops
191788416,4,all-body,tops
30356121,106,jewellery,accessories
188573744,24,outerwear,accessories
157085400,4,all-body,tops
86510151,24,outerwear,accessories
106617945,8,bottoms,bottoms
203908193,4,all-body,tops
191430068,7,bottoms,bottoms
178113417,57,sunglasses,accessories
95345157,24,outerwear,accessories
187893227,237,bottoms,bottoms
160759353,25,outerwear,accessories
196846275,8,bottoms,bottoms
172913158,29,bottoms,bottoms
210735679,4,all-body,tops
121600433,4,all-body,tops
48355257,28,bottoms,bottoms
198336517,25,outerwear,accessories
197249372,57,sunglasses,accessories
203906392,4,all-body,tops
66878039,17,tops,tops
211421277,106,jewellery,accessories
191660891,9,bottoms,bottoms
130783499,4,all-body,tops
174010568,57,sunglasses,accessories
211808233,28,bottoms,bottoms
52236050,8,bottoms,bottoms
203364737,18,outerwear,accessories
87360729,25,outerwear,accessories
125977548,24,outerwear,accessories
204341786,61,jewellery,accessories
180970879,4,all-body,tops
188756661,55,hats,hats
176720818,4,all-body,tops
155362308,3,all-body,tops
67125288,29,bottoms,bottoms
89522921,69,accessories,accessories
184774589,11,tops,tops
209671988,4,all-body,tops
73226971,4,all-body,tops
201734722,24,outerwear,accessories
137023973,57,sunglasses,accessories
154089251,21,tops,tops
112904780,57,sunglasses,accessories
199686864,65,jewellery,accessories
30851719,17,tops,tops
39891380,18,outerwear,accessories
160092576,18,outerwear,accessories
125543795,11,tops,tops
141734244,4,all-body,tops
208737535,105,scarves,accessories
178026401,8,bottoms,bottoms
141501244,4,all-body,tops
65510334,25,outerwear,accessories
113624926,24,outerwear,accessories
191772459,25,outerwear,accessories
161592010,9,bottoms,bottoms
195972600,9,bottoms,bottoms
197871141,4,all-body,tops
179908485,5,all-body,tops
128687580,29,bottoms,bottoms
117374773,25,outerwear,accessories
201905119,21,tops,tops
122825702,51,scarves,accessories
213360522,17,tops,tops
171193076,11,tops,tops
139912466,332,bottoms,bottoms
194291899,106,jewellery,accessories
184383168,24,outerwear,accessories
162272854,4,all-body,tops
135704425,61,jewellery,accessories
203018416,28,bottoms,bottoms
203400683,10,bottoms,bottoms
187989382,106,jewellery,accessories
76144127,104,tops,tops
179734357,8,bottoms,bottoms
163634184,58,accessories,accessories
146643127,24,outerwear,accessories
144135791,61,jewellery,accessories
208386465,9,bottoms,bottoms
186519416,28,bottoms,bottoms
167382553,8,bottoms,bottoms
92054614,9,bottoms,bottoms
201548945,27,bottoms,bottoms
120369368,237,bottoms,bottoms
164203042,25,outerwear,accessories
213176050,57,sunglasses,accessories
127329420,332,bottoms,bottoms
98736277,280,bottoms,bottoms
209855855,3,all-body,tops
46140511,19,tops,tops
205010378,29,bottoms,bottoms
179056173,57,sunglasses,accessories
207799718,9,bottoms,bottoms
75493382,3,all-body,tops
202359816,19,tops,tops
159935685,4,all-body,tops
142441747,10,bottoms,bottoms
190860144,25,outerwear,accessories
124393613,4,all-body,tops
152158728,4,all-body,tops
200463059,105,scarves,accessories
208818386,8,bottoms,bottoms
207438180,11,tops,tops
168374011,106,jewellery,accessories
148514021,4,all-body,tops
119668009,19,tops,tops
107627025,65,jewellery,accessories
165643136,4,all-body,tops
208076527,58,accessories,accessories
175858350,29,bottoms,bottoms
173126574,4,all-body,tops
134945146,11,tops,tops
126458988,24,outerwear,accessories
192736985,4,all-body,tops
211487507,332,bottoms,bottoms
171879207,11,tops,tops
208813275,61,jewellery,accessories
118603876,27,bottoms,bottoms
149622172,28,bottoms,bottoms
154504264,238,bottoms,bottoms
203010994,11,tops,tops
208679018,57,sunglasses,accessories
103434218,21,tops,tops
193886759,55,hats,hats
85969318,241,bottoms,bottoms
99307879,21,tops,tops
163605640,239,bottoms,bottoms
125158229,1606,all-body,tops
41810826,51,scarves,accessories
131294735,9,bottoms,bottoms
170580710,18,outerwear,accessories
195151845,9,bottoms,bottoms
128064218,241,bottoms,bottoms
53360713,251,accessories,accessories
206555757,24,outerwear,accessories
190742572,106,jewellery,accessories
151992750,4,all-body,tops
136855075,29,bottoms,bottoms
212285903,11,tops,tops
195754823,28,bottoms,bottoms
212226211,64,jewellery,accessories
129626825,240,bottoms,bottoms
113808703,57,sunglasses,accessories
184767059,3,all-body,tops
187065055,65,jewellery,accessories
138116299,21,tops,tops
213444528,51,scarves,accessories
118579481,24,outerwear,accessories
56968193,237,bottoms,bottoms
64858586,19,tops,tops
196343223,241,bottoms,bottoms
214057056,1606,all-body,tops
73121465,4,all-body,tops
57499088,57,sunglasses,accessories
209579417,65,jewellery,accessories
202733797,57,sunglasses,accessories
206510957,65,jewellery,accessories
143155870,65,jewellery,accessories
53038803,104,tops,tops
163411032,106,jewellery,accessories
171845208,28,bottoms,bottoms
194410503,4452,bottoms,bottoms
171480861,28,bottoms,bottoms
149364028,59,accessories,accessories
121243995,28,bottoms,bottoms
204270017,17,tops,tops
183978629,5,all-body,tops
88269185,19,tops,tops
14556471,52,accessories,accessories
21663188,11,tops,tops
102413231,57,sunglasses,accessories
204374575,1606,all-body,tops
173411297,237,bottoms,bottoms
209319812,52,accessories,accessories
102493603,17,tops,tops
213967511,278,bottoms,bottoms
201360720,29,bottoms,bottoms
119146029,53,accessories,accessories
128626163,8,bottoms,bottoms
198745091,52,accessories,accessories
191579851,28,bottoms,bottoms
172519309,17,tops,tops
192546198,4518,bottoms,bottoms
145414206,57,sunglasses,accessories
193683624,105,scarves,accessories
202019023,29,bottoms,bottoms
189030845,24,outerwear,accessories
13684836,25,outerwear,accessories
209212786,4,all-body,tops
196169695,9,bottoms,bottoms
115793548,21,tops,tops
211581867,19,tops,tops
150023376,19,tops,tops
172235950,237,bottoms,bottoms
200243377,4,all-body,tops
99990436,237,bottoms,bottoms
157187467,11,tops,tops
124190275,8,bottoms,bottoms
207713517,4,all-body,tops
98267595,24,outerwear,accessories
202423453,29,bottoms,bottoms
197279908,4,all-body,tops
74693802,18,outerwear,accessories
93600983,57,sunglasses,accessories
203000221,57,sunglasses,accessories
181259851,5,all-body,tops
90190578,240,bottoms,bottoms
188943325,4,all-body,tops
181657245,253,bottoms,bottoms
204650506,9,bottoms,bottoms
169809127,5,all-body,tops
211421142,61,jewellery,accessories
154617569,253,bottoms,bottoms
102648117,28,bottoms,bottoms
44099851,57,sunglasses,accessories
164426080,25,outerwear,accessories
158787305,24,outerwear,accessories
152256775,105,scarves,accessories
69505674,237,bottoms,bottoms
201060580,61,jewellery,accessories
181601193,7,bottoms,bottoms
142486059,240,bottoms,bottoms
133212408,240,bottoms,bottoms
204139064,278,bottoms,bottoms
44099846,57,sunglasses,accessories
201030296,27,bottoms,bottoms
155323199,11,tops,tops
211874343,29,bottoms,bottoms
205635102,4,all-body,tops
110098479,28,bottoms,bottoms
189959076,4,all-body,tops
122965096,4,all-body,tops
161061394,57,sunglasses,accessories
203722465,9,bottoms,bottoms
169159820,29,bottoms,bottoms
169945818,29,bottoms,bottoms
197287829,64,jewellery,accessories
163930516,4,all-body,tops
111549694,11,tops,tops
149573025,7,bottoms,bottoms
194643172,6,all-body,tops
161652542,24,outerwear,accessories
206032405,17,tops,tops
141747182,25,outerwear,accessories
195543592,4,all-body,tops
213661962,58,accessories,accessories
201999143,25,outerwear,accessories
200450069,57,sunglasses,accessories
111949710,9,bottoms,bottoms
175119477,9,bottoms,bottoms
163529278,28,bottoms,bottoms
136060376,57,sunglasses,accessories
100901970,24,outerwear,accessories
184225938,28,bottoms,bottoms
204886736,28,bottoms,bottoms
211016263,57,sunglasses,accessories
172447802,69,accessories,accessories
154367235,28,bottoms,bottoms
191228371,237,bottoms,bottoms
164678502,29,bottoms,bottoms
202373524,332,bottoms,bottoms
204027941,236,outerwear,accessories
213415581,4,all-body,tops
215210814,10,bottoms,bottoms
203391315,240,bottoms,bottoms
172554179,332,bottoms,bottoms
